GEOID,salesgr500k_1997,salesgr500Slope,totMarkValue_1997,totMarkSlope,perBigMark1997,perMarkSlope,opgr500k_1997,opgr500kSlope,opgr2000acres_1997,slopelargeCropOp,countyCornGrain_1997,SlopeCornGrain,countyCornSilage_1997,cornSilSlope,countyCotton_1997,CottonSlope,countyRice_1997,riceSlope,countySoybean_1997,soybeanSlope,countyWheat_1997,countyWheatSlope,cattlegr500_1997,cattlegr500_slope,ophogsgr1000_1997,hogsSlope,broilgr500000_2002,SlopeBroilOp,layergr100000_2002,layerSlope,turkeyContracts_2002,turkeySlope,Adens_Int,Adens_Slope,CattleAMU_1997,CattleAMUSlope,HogAMU1997,HogAMUSlope,TukeyAMU1997,TurkeyAMUSlope,Broiler_1997,BroilerAMUSlope,LayerAMU1997,LayerAMU
17009,10367000,1191120,30657000,1129100,33.8160942,1.634972423,12,0.94,10,-0.08,39111,-211.5968622,600.00,-9.5,NA,NA,NA,NA,34380,-132.4,5548,-212.9,1,-0.04,5,-0.12,NA,NA,NA,NA,NA,NA,22.91369541,-0.637499052,9959,-236.2,8254,135.288,0,0,0,0.0144,2.5,-0.0604
17011,80152000,12626820,202518000,10623520,39.57771655,2.126280012,65,7.76,18,1.06,257811,-187.175307,1252.00,-24.3,NA,NA,NA,NA,170595,-2280.56,2513,-65.18,3,-0.02,29,-1.14,NA,NA,NA,NA,NA,NA,25.27261679,-2.681760978,21219,-554.84,38907.6,-652.56,0.072,0.018,3.52,0.0878,0,0
17013,5164000,772600,18011000,1046320,28.6713675,1.669374021,6,0.66,5,7.11E-18,18486,208.8744884,90.00,4.451428571,NA,NA,NA,NA,17103,281.82,3828,-89.26,NA,NA,5,0.16,NA,NA,NA,NA,NA,NA,17.08527976,1.70085011,6294,-81.2,7904.8,304.784,0,0,0,0,4.69,0.0514
17015,67721000,7425520,127851000,6754540,52.96869012,1.619753141,62,2.36,12,0.58,137572,350.3165075,4815.00,-110.24,NA,NA,NA,NA,40166,-220.62,569,40.56,24,-0.46,21,-0.5,NA,NA,NA,NA,NA,NA,61.35505664,-3.546333398,47852,-810.46,25660.4,-7.376,0,0,1.01,-0.2718,9.51,-0.1004
17017,38891000,3776560,73694000,3122220,52.7736315,1.790891388,24,2.7,11,0.56,72092,638.7319236,242.00,-4.6,NA,NA,NA,NA,61126,-161.06,5791,-200.14,1,-0.08,12,-0.26,NA,NA,NA,NA,NA,NA,50.19377944,-1.639498505,8122,-254.32,46211.2,-64.928,0,0,0,0.0128,0.98,0.1238
17019,43646000,14574760,190880000,12505200,22.86567477,2.930384539,58,11.46,20,1.92,272991,767.0982265,398.00,46.26,NA,NA,NA,NA,259872,284.2,3423,12.56,2,0.06,5,-0.08,NA,NA,NA,NA,NA,NA,5.637793785,-0.089700532,5992,193.78,7791.6,-240.24,0,0.06516,0,0.1108,0,0
17021,44039000,11208200,123046000,9787780,35.79067991,2.744320595,59,6.22,29,1.6,177581,522.8622101,208.00,5.72,NA,NA,NA,NA,171478,-273.76,6323,-198.8,0,0.12,11,-0.06,NA,NA,NA,NA,NA,NA,10.14736305,1.185613808,5931,-53.2,14858,488.968,0.27,-0.0036,0.74,-0.0296,6.44,-0.0052
17023,19230000,5734260,62825000,5442380,30.60883406,2.617003045,25,3.04,27,0.2,99427,89.72305593,438.00,-2.74,NA,NA,NA,NA,97898,329.76,11146,-314.02,NA,NA,10,-0.12,NA,NA,NA,NA,0,0.06,12.60438684,3.896654173,5834,-122.58,11860,1134.456,0,-0.00432,0.21,-0.0084,0,0.1406
17025,12725000,3136640,49577000,3248940,25.66714404,2.226424141,15,1.62,10,1.1,65940,720.0102319,289.00,2.68,NA,NA,NA,NA,97513,2016.46,25434,-102.14,0,-0.02,5,-0.04,NA,NA,NA,NA,NA,NA,14.92170443,3.909054643,7717,2.56,8702.8,945.536,0.36,-0.0144,0,0.028,3.8,0.083
17027,43709000,7258720,107204000,6896800,40.77179956,1.746322692,40,3.8,8,0.36,71764,932.7462483,6503.00,148.3,NA,NA,NA,NA,81321,680.16,38883,-544.08,7,0.64,19,-0.22,NA,NA,1,0,NA,NA,80.20414192,-1.676052097,37735,420.06,37276,-831.544,0,0,0,0.0124,0,0
17029,13468000,4841220,73402000,3922480,18.34827389,3.032163302,20,4.06,11,0.58,112642,-224.3758527,358.00,0.52,NA,NA,NA,NA,111952,-340.38,2786,-69.98,1,-0.1,1,0.1,NA,NA,NA,NA,NA,NA,7.87191383,-0.9052915,5633,-172.88,4870.8,-71.792,0,0.04752,0,6.1614,3.22,0.1094
17031,13043000,-329620,21436000,-281760,60.84623997,-1.350824272,9,-0.16,3,-0.08,8541,-316.3567531,0.00,0,NA,NA,NA,NA,10099,-291.74,231,-2.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.113558213,-0.02655909,438,-13.5,0,0.448,0,0.04968,0,0.017,2.2,-0.0146
17033,14916000,2854100,51892000,2667280,28.74431512,2.013556792,18,1.86,15,0.8,77183,548.9536153,642.00,-8.9,NA,NA,NA,NA,84641,33.42,14013,-262.4,1,-0.1,6,-0.08,NA,NA,NA,NA,4,-0.12,12.44042504,-1.421959057,4354,-132.36,8440.8,-49.64,2497.752,-144.91548,0,-4.44089E-19,1.78,0.1404
17035,16587000,3526460,53730000,3442640,30.87102178,2.174287142,21,1.58,4,0.5,67431,-431.1098226,1153.00,34.62,NA,NA,NA,NA,64393,-20.82,5934,-207.56,1,0.12,13,-0.34,NA,NA,NA,NA,NA,NA,28.64409175,1.650569798,9968,2.76,16210.4,292.856,0,-8.88178E-19,0,-0.0332,3.32,0.196
17037,96860000,15310660,186543000,13913240,51.92368516,1.890419756,87,7.18,23,0.86,205165,1222.309004,3376.00,-43.2,NA,NA,NA,NA,137935,-845.5,2596,77.06,12,-0.28,39,-0.02,NA,NA,NA,NA,NA,NA,59.54200141,5.701970372,28046,-375.18,62056.4,2240.44,0,-0.00108,4.7,-0.1246,7.13,-0.4142
17039,17046000,5319820,69236000,4019060,24.62013981,3.261288543,21,4.12,11,0.36,96801,-445.0518417,55.00,12.5,NA,NA,NA,NA,95450,-591.06,646,-31.56,0,0.06,2,0.02,NA,NA,NA,NA,NA,NA,8.914883164,0.23597486,3081,-8.06,2447.2,56.664,0,0.02664,0,0.096,3.5,-0.131
17041,17247000,6074340,81323000,5209960,21.20802233,3.049916506,26,4.32,9,0.84,117222,308.4024557,1026.00,-15.3,NA,NA,NA,NA,112957,-75.14,484,21.42,0,0.12,4,-0.12,NA,NA,NA,NA,NA,NA,10.67042296,-0.924787683,5174,144.6,9039.6,-362.728,0,0.10764,0,18.4308,0,0
17043,11986000,-468120,17660000,-533120,67.87089468,-2.729241931,7,-0.24,1,-0.02,6486,-289.8451569,0.00,0,NA,NA,NA,NA,5194,-188.1,277,-11.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.173583023,-0.049058315,194,-8.52,0,0.08,0,0.00576,0,0,0.47,0.1052
17045,92699000,4840400,165293000,3650660,56.08162475,1.285088072,34,4.54,20,0.96,155076,-136.3553888,689.00,11.04,NA,NA,NA,NA,147194,-386.04,3261,-107.7,0,0.02,5,-0.18,NA,NA,NA,NA,NA,NA,21.96673016,-6.24361855,9221,-306.4,42739.6,-1709.584,0,0,0,0,2.46,0.0436
17047,7423000,1796620,27502000,1576020,26.99076431,2.606826702,11,1.4,7,0.24,35937,193.2141883,187.00,2.56,NA,NA,NA,NA,38196,128.44,8953,-218.28,NA,NA,9,-0.08,NA,NA,NA,NA,NA,NA,27.92529965,-1.863148556,6175,-241.14,14877.2,26.352,0,0.00144,0,0.0108,0.79,0.1364
17049,15554000,5821260,79926000,6475420,19.46050096,2.407478773,20,4.34,6,0.4,88859,783.6841746,2959.00,-36.96,NA,NA,NA,NA,95162,1061.64,20467,-620.46,1,0.54,22,0.22,NA,NA,NA,NA,NA,NA,43.64569236,8.852147595,22272,330.72,39729.6,1865.32,8.172,-0.2808,0.55,-0.0112,7.01,-0.402
17051,15529000,4255180,71808000,4342460,21.62572415,2.214687581,19,4.2,15,0.72,89150,1102.832196,1556.00,-35.96,NA,NA,NA,NA,112900,474.14,33893,-1286.72,0,0.32,6,-0.26,NA,NA,NA,NA,NA,NA,12.79647027,-1.223756299,17000,-184.98,6989.6,-268.96,0.306,0.0396,2.48,0.1516,7.08,-0.4036
17053,32777000,6656800,99614000,5831720,32.90400948,2.520896989,43,3.52,16,0.28,143712,-164.9099591,341.00,32.92,NA,NA,NA,NA,144616,-1025.96,1495,12.06,1,-0.04,11,-0.16,NA,NA,NA,NA,NA,NA,15.73599153,3.614654276,4315,-107.02,16022,1016.64,0,0,0,-0.3032,7.22,-0.0938
17055,7885000,2866960,31660000,2659940,24.90524321,2.833069803,11,1.94,15,0.36,41207,53.39017735,738.00,21.44,NA,NA,NA,NA,64579,920.4,14606,-135.4,NA,NA,5,-0.14,NA,NA,NA,NA,2,0.04,16.78363829,-0.708622675,8052,-24.88,7202.8,-172.688,597.744,47.70612,0,0.0048,6.72,-0.2436
17057,22473000,8385800,99701000,7266660,22.54039578,3.004675829,26,5.22,22,0.86,142895,30.29604366,1243.00,113.4,NA,NA,NA,NA,128640,-560.64,6506,-205.6,3,0.26,11,-0.32,NA,NA,NA,NA,NA,NA,24.12473197,-1.171359596,35892,-350.3,15564,-174.816,0,0.06336,0.94,-0.0248,0,-0.1918
17059,25927000,3446340,45284000,3103140,57.25421783,1.710548224,23,1.06,21,0.24,69331,878.3151432,0.00,2.523076923,NA,NA,NA,NA,72462,401.64,13560,-313.74,NA,NA,2,-0.12,NA,NA,NA,NA,NA,NA,6.83495731,-1.397708437,4822,-141.64,2305.2,-92.208,0,0,0,0,0,0
17061,50872000,5670540,105750000,5077440,48.10591017,1.741808175,29,4.54,19,0.88,115952,93.72987722,756.00,23.02,NA,NA,NA,NA,104145,52.64,12172,-452.58,0,0.18,14,-0.58,NA,NA,NA,NA,NA,NA,52.37152728,-12.9678263,18179,-177.64,61380.8,-3470.064,0.306,0.00288,1.19,-0.0568,4.16,-0.0006
17063,12877000,5159880,59864000,4545940,21.51042363,3.031253425,20,4.12,10,1.02,99526,557.8219645,246.00,-4.52,NA,NA,NA,NA,86200,776.62,403,24.02,1,-0.04,4,-0.12,NA,NA,NA,NA,NA,NA,6.271788506,-0.795033496,3589,-76.78,3644,-95.704,0,0.0072,0.46,0.0288,2.17,0.2532
17065,14406000,2542420,38956000,2414580,36.98018277,2.113225728,17,1.4,18,0.38,56750,369.2298772,104.00,-0.4,NA,NA,NA,NA,73732,48.04,18275,-310.52,NA,NA,2,-0.12,NA,NA,NA,NA,NA,NA,11.58544101,-2.308676463,4077,-123.34,5110.8,-396.808,0,-7.10543E-18,0,0.0278,0.86,0.3302
17067,36836000,12346880,128148000,11690020,28.74488872,2.70032179,44,6.66,15,1.4,151817,860.0156889,1203.00,9.74,NA,NA,NA,NA,152815,-93.04,9123,-293.34,4,0.08,24,0,NA,NA,NA,NA,NA,NA,32.70013482,5.176526009,35794,-423.8,35856.4,2551.768,0,0.01728,0,0.1108,0,0.283
17069,0,0,3230000,117380,0,0,1,0.22,2,0.06,1734,-22.50409277,0.00,0,NA,NA,NA,NA,2523,63.34,185,-2.64,0,0.06,1,-0.04,NA,NA,NA,NA,NA,NA,12.49390869,-1.687002203,5919,-155.06,0,0,0,0,0,0,1.12,0.0464
17071,13665000,4378880,61937000,3999360,22.06274117,2.635816577,20,3.34,10,-0.3,97109,-461.8260573,919.00,79.5,NA,NA,NA,NA,55530,-82.72,1334,-0.84,8,-0.2,6,-0.08,NA,NA,NA,NA,NA,NA,32.00270177,-2.669661049,22217,-376.9,10053.6,-147.168,0,0,0.1,-0.004,1.43,0.2432
17073,57666000,12088760,182903000,11152420,31.52818707,2.266388216,64,7.52,12,1.12,227228,705.3356071,3710.00,-95.5,NA,NA,NA,NA,143427,737.48,1900,-44.26,6,0.12,64,-2.18,NA,NA,NA,NA,NA,NA,58.78551982,-6.625441049,34549,-809.62,89081.6,-2014.76,0,0.00576,0.8,0.1012,7.7,-0.4154
17075,82797000,13438100,239725000,12531160,34.53832516,1.981380312,74,10.74,27,1.82,314263,898.6111869,2732.00,-31.94,NA,NA,NA,NA,285825,-572.84,4865,152.58,2,0.22,10,-0.06,NA,NA,1,0,NA,NA,13.02061866,0.382569875,19674,-66.04,18994.4,287.592,0,0.01908,0,-0.1366,0,0
17077,13826000,2523720,37734000,2748940,36.64069539,2.143648113,18,1.78,20,0.44,33669,281.7251023,633.00,6.38,NA,NA,NA,NA,71888,1387.64,19810,75.94,2,-0.12,2,-0.04,NA,NA,NA,NA,NA,NA,13.04924092,-1.280853161,16066,-291.82,3990,-95.04,0,0.02736,2.1,-0.0068,5.1,-0.347
17079,25200000,5139400,86464000,4985140,29.14507772,2.302891111,29,2.46,6,0.34,91621,-158.2407913,1378.00,45.58,NA,NA,NA,NA,108036,-603.52,16136,-485.08,0,0.16,39,-0.82,NA,NA,NA,NA,NA,NA,36.77211825,7.036809056,12813,-69.08,43464,1871.736,0,0.01152,0.67,0.0756,5.17,0.1488
17081,6428000,2313000,35424000,2929860,18.14588979,2.208861358,10,1.96,12,0.52,41121,175.0177353,557.00,48.42,NA,NA,NA,NA,73907,1762.34,15899,140.48,0,0.12,2,0.04,NA,NA,NA,NA,3,-0.14,12.69401482,-0.009545278,15248,-127.42,3804.4,140.112,239.688,-15.54228,0.46,0.4952,9.61,-0.4692
17083,9496000,2126660,39929000,2248720,23.78221343,1.963807006,11,1.74,10,0.66,53439,1002.912688,1117.00,-34.6,NA,NA,NA,NA,50176,194.2,9728,-402.4,1,-0.16,1,-0.04,NA,NA,NA,NA,NA,NA,19.00393748,-3.14799866,11848,-340.62,6290,-262.04,0,0.02808,0,0.0128,2.46,-0.1692
17085,15763000,5004980,75002000,4756000,21.01677289,2.489549518,20,3.24,13,0.56,77533,1273.368349,6451.00,53.52,NA,NA,NA,NA,21077,1095.52,184,25.78,12,0.78,7,-0.22,NA,NA,NA,NA,NA,NA,49.38457603,-3.515024616,68625,-545.34,14112.4,-548.552,0.324,-0.01296,5.33,-0.1802,3.46,-0.0614
17087,0,370480,10528000,330820,0,2.298241042,2,0.34,4,-0.08,7737,-50.1957708,247.00,-12.95428571,NA,NA,NA,NA,12209,279.2,1135,-62.9,5,-0.28,2,-0.04,NA,NA,NA,NA,NA,NA,23.95786848,-4.205080907,18093,-581.4,2496.4,-167.224,0.828,-0.02808,0,0.0264,5.5,-0.1048
17089,69654000,4546860,124534000,3871740,55.93171343,1.223778818,53,1.88,9,0.28,103762,-865.7114598,2623.00,-97.96,NA,NA,NA,NA,79161,-1126.8,4032,-91.24,6,-0.24,11,-0.28,NA,NA,NA,NA,NA,NA,18.0390064,-0.351753723,11742,-360.68,15521.2,265.928,0,0.10008,0.57,0.0206,0,0
17091,55382000,7394300,133958000,6837800,41.34280894,1.818676495,55,3.98,19,0.8,178124,-332.9140518,653.00,6.62,NA,NA,NA,NA,134099,-1011.5,4706,5.18,3,-0.16,5,-0.16,NA,NA,1,0,NA,NA,10.97411405,-2.16479377,6429,-155.92,11434,-602.704,0,0.13284,0.75,-0.1022,0,0
17093,20194000,3288000,59280000,2591760,34.06545209,2.270150422,22,1.92,4,0.56,82985,-641.2346521,683.00,-12.86,NA,NA,NA,NA,66724,-987.32,1128,-38.6,2,0.06,4,-0.16,NA,NA,NA,NA,NA,NA,19.64861867,-2.854195753,4845,28.78,9010,-502.712,0.252,-0.01008,0.91,0.2768,4.56,0.204
17095,58518000,10468780,131430000,9388840,44.52408126,2.126324864,63,5.68,21,1.22,151640,1151.004775,767.00,4.04,NA,NA,NA,NA,127417,78.26,2470,-78.72,7,-0.32,37,-0.4,NA,NA,NA,NA,0,0.02,41.12876799,1.437058408,30739,-530.12,53959.6,1063.136,0,0,0.61,0.032,0,0.2236
17097,18450000,513880,32402000,410240,56.94092957,0.714628325,15,0.1,3,-0.02,13515,-195.3976808,397.00,-23.51538462,NA,NA,NA,NA,14018,-352.4,4395,-147.62,1,0,NA,NA,NA,NA,NA,NA,NA,NA,1.502804775,0.007231132,1792,9.24,179.6,-7.784,0.18,0.12852,5.41,0.0782,0,-1.42109E-17
17099,37641000,14001340,186724000,13320360,20.15862985,2.773877739,46,12,10,1.9,278803,1252.202592,1237.00,-27.36,NA,NA,NA,NA,252891,-1271.02,1883,37.6,5,-0.2,12,-0.5,NA,NA,NA,NA,NA,NA,9.951570788,-1.595767211,16913,-305.16,13024.4,-632.824,0.36,0.03708,2.9,-0.0564,4.45,-0.3304
17101,26823000,5293420,55234000,4946900,48.56247963,2.008932255,22,2.66,13,0.88,72913,836.2114598,794.00,-14.5,NA,NA,NA,NA,68178,855.96,16213,-373.22,NA,NA,9,0.04,NA,NA,NA,NA,7,-0.04,19.65130188,1.945211979,3757,-52.12,9662.4,561.544,5706.072,-134.5356,1.06,-0.0424,1.45,0.1668
17103,44634000,11686320,142056000,10103700,31.42000338,2.676114686,50,7.82,17,1.16,214654,1415.983629,2015.00,-79.44,NA,NA,NA,NA,138323,-1726.78,1387,1.74,12,-0.44,11,-0.04,NA,NA,NA,NA,NA,NA,18.20383477,-0.563929025,20053,-419.42,16091.6,207.112,0,0.42372,0,0.164,0,0
17105,48096000,14171120,214722000,12273520,22.39919524,2.720641274,50,12.08,13,1.9,289529,282.5832196,926.00,25.52,NA,NA,NA,NA,284562,-757.4,2423,214.18,0,0.06,40,-0.52,NA,NA,NA,NA,NA,NA,25.31092833,1.327585796,8335,187.76,61390,576.184,1360.908,-47.4624,0,1.3118,0,-0.1048
17107,42219000,9202780,133337000,7089720,31.66337926,2.876294885,54,6.56,14,1.16,180390,267.861528,517.00,-0.66,NA,NA,NA,NA,165430,-1415.66,2187,-47.72,1,-0.06,23,-0.66,NA,NA,NA,NA,NA,NA,26.90579104,-2.824157932,6967,-184.32,35656.8,-720.024,0,0,0.7,0.0228,1.91,0.1626
17109,30749000,7922960,99211000,7127640,30.99353902,2.639496533,44,5.52,10,0.62,135508,62.51500682,1206.00,-23.36,NA,NA,NA,NA,130435,-760.12,2181,-70.12,1,0.14,11,0.06,NA,NA,NA,NA,NA,NA,15.97725805,2.908195667,20529,-278.34,13463.2,1165.968,0,0.02304,1.03,0.2214,3.72,-0.0936
17111,56098000,4563900,112897000,3850500,49.68954002,1.588639999,52,2.2,20,0.38,103822,111.4038199,3484.00,-76.8,NA,NA,NA,NA,73566,-644.02,4034,-39.2,12,-0.32,8,-0.18,NA,NA,NA,NA,NA,NA,22.54785438,-2.44872857,26432,-396.3,13205.6,-370.608,1.242,0.39708,0,1.1428,0,0
17113,72401000,17488260,240032000,14557760,30.16306159,2.759915219,94,12.04,34,1.68,335461,-1468.407913,798.00,52.46,NA,NA,NA,NA,314676,-1534.46,1854,2.8,3,-0.04,25,-0.68,NA,NA,NA,NA,NA,NA,13.84366093,3.732716757,13986,92.74,40211.6,2195.464,0,0.09144,0.41,-0.0286,7.72,-0.4094
17115,31058000,7375860,106407000,5353300,29.18792937,3.055645321,41,5.38,19,0.84,148034,-20.30559345,146.00,20.38,NA,NA,NA,NA,146075,-1002.06,985,24.44,1,0,2,-0.06,NA,NA,NA,NA,NA,NA,5.455534411,-0.544001626,3584,-6.74,4710.8,-156.944,0,0.00648,0,-0.0088,2.19,0.085
17117,38866000,6539520,125191000,6304080,31.04536269,1.884934451,40,4.74,16,0.92,147267,1580.472715,2130.00,73.92,NA,NA,NA,NA,142361,-342.58,18642,-552.4,11,-0.14,25,-0.8,NA,NA,NA,NA,NA,NA,29.88062242,-3.653207779,32393,-547.68,36702,-1085.24,0,0,0.94,-0.0052,0,-0.1256
17119,21818000,5085860,86826000,4785920,25.12841776,2.292953618,22,3.88,8,0.88,87012,1697.198499,1182.00,11.68,NA,NA,NA,NA,102057,1442.1,38646,-871,1,0.16,8,-0.4,NA,NA,NA,NA,NA,NA,17.93168257,-2.590381608,17690,-225.26,18532.4,-734.904,0.864,0.04572,1.43,0.044,0,0
17121,15086000,2833700,55005000,2871180,27.42659758,2.026146658,6,1.76,9,0.52,49389,900.8233288,759.00,0.28,NA,NA,NA,NA,87838,511.38,23288,-448.16,1,0.1,3,0.08,NA,NA,1,0,NA,NA,11.27127443,-0.9090635,15580,-213.68,5084.4,-56.024,0.216,0.0432,0.56,0.057,0,0
17123,15238000,4132220,68326000,3721600,22.30190557,2.639020658,21,3.32,12,0.26,98922,304.005457,359.00,0.96,NA,NA,NA,NA,80639,-480.84,2574,-54.82,3,-0.08,4,-0.2,NA,NA,NA,NA,NA,NA,15.05955225,-2.68698009,11780,-226.84,5716.4,-311.584,0,0.03924,0,0.008,2.25,-0.0098
17125,30257000,7911460,83390000,6954900,36.28372707,2.701904726,39,4.4,20,1.28,111313,1065.053206,143.00,-1.54,NA,NA,NA,NA,91827,100.66,10610,-324.64,0,0.02,8,-0.32,NA,NA,NA,NA,NA,NA,13.66619446,-2.270949441,4767,-108.38,17363.6,-526.328,0,0,0,0.07,1.86,0.1734
17127,5170000,1674960,20221000,1475940,25.56747935,3.049913866,6,1.68,5,0.2,25585,-18.34447476,673.00,-29.04,NA,NA,NA,NA,34535,597.44,3127,-36.72,7,-0.24,1,-0.02,NA,NA,NA,NA,NA,NA,31.02919152,-4.585113759,13087,-282.38,7652.4,-281.304,0,0,0,0.0252,0.24,0.191
17129,17297000,2882560,52767000,2331040,32.77995717,2.373672225,22,1.94,10,0.34,70775,48.38608458,312.00,5.94,NA,NA,NA,NA,66491,-416.38,3592,-95.98,1,-0.04,10,-0.5,NA,NA,NA,NA,NA,NA,24.01642405,-4.313480054,8519,-132.66,10629.2,-569.968,0,0.00648,0,0,1.91,0.1546
17131,29262000,8422060,92911000,7518880,31.49465618,2.672931037,38,4.4,21,0.2,126200,-183.5607094,994.00,-32.52,NA,NA,NA,NA,104279,-594.98,1263,-37.32,1,-0.04,22,-0.12,NA,NA,NA,NA,NA,NA,24.4355563,6.112721479,19698,-527,28281.6,2304.36,1.062,-0.04248,1.38,-0.0282,5.51,-0.1936
17133,13281000,3340520,49827000,2996700,26.65422361,2.567345943,15,2.7,10,0.74,38563,741.1882674,1044.00,28.34,NA,NA,NA,NA,61915,961.3,39601,-563.28,2,-0.02,14,-0.42,NA,NA,NA,NA,NA,NA,29.64998165,-2.828630477,10200,-111.96,20894,-452.408,0,-0.0018,0,-0.0116,4.44,-0.2068
17135,29343000,9790140,109196000,8841680,26.87186344,2.873128654,31,7.9,10,1.26,143667,2160.706003,1114.00,-23.64,NA,NA,NA,NA,138774,1535.26,22724,-612.98,2,-0.08,16,0,NA,NA,NA,NA,NA,NA,19.19367028,2.693893072,13301,-187.72,26812.4,1169.488,0,0.01584,2.27,-0.0372,0,0.2994
17137,29914000,6430100,96849000,5363860,30.88725748,2.554934062,33,4.98,11,1.04,123487,922.7203274,817.00,-24.34,NA,NA,NA,NA,115852,-364.8,7658,-282.82,3,-0.02,22,-0.88,NA,NA,NA,NA,NA,NA,29.73713033,-4.098954247,18596,-366.56,28690,-841.792,0.144,-0.00576,0,0.09,1.41,0.237
17139,15938000,5505060,56494000,5023160,28.21184551,3.026160799,21,2.86,11,0.5,81023,1338.152797,440.00,-11.1,NA,NA,NA,NA,76696,45.22,1452,-39.64,0,0.12,5,-0.24,NA,NA,NA,NA,NA,NA,10.78076524,-1.295274021,4444,84.48,6980.4,-322.216,0,3.75192,0.79,8.5716,0,0
17141,59038000,10197740,152867000,8784360,38.62050017,2.272365058,63,5.82,16,0.72,200522,1129.037517,4125.00,-66.02,NA,NA,NA,NA,102530,-1225.68,2153,14.48,16,-0.08,21,-0.38,NA,NA,NA,NA,NA,NA,35.65133955,-0.681785163,45056,-816.32,33190.4,548.12,0,0.02916,0,0.2424,0,0
17143,22498000,4836020,78785000,4851240,28.55619725,2.06189154,26,4.02,10,0.08,108760,-64.49863574,976.00,5.74,NA,NA,NA,NA,90915,-204.46,3746,-110.28,2,-0.1,7,-0.24,NA,NA,NA,NA,NA,NA,15.35782744,-1.380950677,14245,-293.06,9056.4,-149.448,0,0.0252,0,0.2052,4.53,-0.3072
17145,3622000,1580940,28931000,1922200,12.51944281,2.309110898,6,1.4,9,0.3,43542,-101.2646658,813.00,40,NA,NA,NA,NA,60999,953.92,20798,182.46,1,0.02,1,-0.06,NA,NA,NA,NA,NA,NA,13.17370563,-1.471659017,11968,-142.28,4101.2,-194.752,0,0.02232,0,0.0602,4.88,0.1256
17147,25563000,7242220,84140000,5553420,30.38150701,3.245317736,34,4.64,10,1.06,121011,262.8240109,282.00,60.68,NA,NA,NA,NA,120928,-205.44,972,15.9,0,0,6,-0.26,NA,NA,NA,NA,NA,NA,8.571672838,-1.857168968,3116,-105.42,6343.6,-317.072,0,0,0,-0.006,1.52,-0.005
17149,59468000,9533120,123214000,8873100,48.26399597,1.991738258,59,4.54,35,0.74,137692,1108.540246,1015.00,-23.04,NA,NA,NA,NA,108127,585.26,20031,-722.38,1,-0.02,41,-0.72,NA,NA,NA,NA,NA,NA,28.31952307,7.269521838,29148,-689.04,49403.6,3819.576,0.108,-0.0234,0,-0.03,5.22,0.0508
17151,0,265700,4819000,329160,0,2.609940702,1,0.34,2,0.12,4468,119.6091405,95.00,3.68,NA,NA,NA,NA,9158,-46.18,578,-16.06,1,0.1,1,-0.06,NA,NA,NA,NA,NA,NA,9.11049985,-0.930453024,9139,-122.06,1093.2,-55.72,0,0.01368,0,0,1.1,-0.011
17153,3122000,1571180,15589000,1251880,20.02694207,3.590617071,4,1.4,7,0.36,15789,228.8751705,154.00,5,NA,NA,NA,NA,35805,491.08,6560,-15.54,0,0.06,NA,NA,NA,NA,NA,NA,NA,NA,12.37795402,-1.552302316,5662,-91.08,1152,-69.296,0,0.01188,0,0,0,0.0966
17155,23671000,1650300,41824000,1436640,56.5966909,1.177676072,8,0.62,3,0,33429,-403.5122783,131.00,8.528571429,NA,NA,NA,NA,27508,-606.52,879,-15.48,NA,NA,2,-0.06,NA,NA,NA,NA,NA,NA,13.81633558,-3.599149855,2880,-115.26,3156,-183.264,0,0,0.29,-0.0086,0.95,0.0556
17157,6253000,3044780,50565000,3220020,12.36626125,2.554513219,9,2.4,11,1,51846,721.5279673,1615.00,-0.68,NA,NA,NA,NA,83755,1309.2,40866,-245.7,2,0,3,-0.1,NA,NA,NA,NA,0,0.06,19.66819927,-3.315890428,21920,-487.22,10856,-501.464,0.108,0.02412,0,0.235,0,0.1608
17159,28571000,3295640,60710000,2930800,47.06143963,1.756113117,30,1.36,12,0.64,69357,-383.5231924,1111.00,34.2,NA,NA,NA,NA,83609,-842.36,15423,-294.28,0,0.06,14,-0.06,NA,NA,NA,NA,5,0.04,34.68715846,0.311390191,6947,26.36,18500,82.392,3641.616,-50.89752,0,0.0316,3.72,0.1872
17161,13855000,2891860,50331000,3100320,27.52776619,2.038528701,19,1.98,6,0.36,68782,-145.627558,515.00,5.36,NA,NA,NA,NA,47766,-224.98,626,-19.04,0,0.12,15,-0.38,NA,NA,NA,NA,NA,NA,24.11351356,-2.123273658,11624,-111.08,17549.6,-359.416,0,0.0216,0,0.2654,0,0.0746
17163,23827000,3725660,78109000,3276520,30.50480738,2.067735215,25,3.32,13,0.24,87402,296.4181446,754.00,13.08,NA,NA,NA,NA,99166,176.44,41365,-1059.56,0,0.12,9,-0.14,NA,NA,NA,NA,NA,NA,11.8568528,0.101109805,8362,15.74,15773.2,18.848,0.594,-0.00324,0.36,0.0202,0,-0.158
17165,11735000,2574320,33338000,2376800,35.20007199,2.567583232,10,1.92,9,0.4,40181,306.5061392,208.00,-8.88,NA,NA,NA,NA,45214,671.48,6392,-126.2,0,0.04,8,-0.28,0,0.06,NA,NA,NA,NA,19.05276708,-2.083982856,6783,-61.94,11806.4,-348.216,0,-0.0216,0,-0.0212,0,0
